ID,TextureFilename
19046,INTERFACE\ICONS\inv_duck_black
19047,INTERFACE\ICONS\inv_duck_brown
19048,INTERFACE\ICONS\inv_duck_green
19049,INTERFACE\ICONS\inv_duck_white
19050,INTERFACE\ICONS\inv_duck_yellow
19051,INTERFACE\ICONS\inv_dwarfpaladinram_gold
19052,INTERFACE\ICONS\inv_dwarfpaladinram_red
19053,INTERFACE\ICONS\inv_eagle2wind
19054,INTERFACE\ICONS\inv_eagle2windmount_dark
19055,INTERFACE\ICONS\inv_eagle2windmount_red
19056,INTERFACE\ICONS\inv_eagle2windmount_sepia
19057,INTERFACE\ICONS\inv_eagle2windmount_white
19058,INTERFACE\ICONS\inv_egg_01
19059,INTERFACE\ICONS\inv_egg_02
19060,INTERFACE\ICONS\inv_egg_03
19061,INTERFACE\ICONS\inv_egg_04
19062,INTERFACE\ICONS\inv_egg_05
19063,INTERFACE\ICONS\inv_egg_06
19064,INTERFACE\ICONS\inv_egg_07
19065,INTERFACE\ICONS\inv_egg_08
19066,INTERFACE\ICONS\inv_egg_09
19067,INTERFACE\ICONS\inv_elementalearth2
19068,INTERFACE\ICONS\inv_elemental_crystal_air
19069,INTERFACE\ICONS\inv_elemental_crystal_earth
19070,INTERFACE\ICONS\inv_elemental_crystal_fire
19071,INTERFACE\ICONS\inv_elemental_crystal_life
19072,INTERFACE\ICONS\inv_elemental_crystal_shadow
19073,INTERFACE\ICONS\inv_elemental_crystal_water
19074,INTERFACE\ICONS\inv_elemental_eternal_air
19075,INTERFACE\ICONS\inv_elemental_eternal_earth
19076,INTERFACE\ICONS\inv_elemental_eternal_fire
19077,INTERFACE\ICONS\inv_elemental_eternal_life
19078,INTERFACE\ICONS\inv_elemental_eternal_shadow
19079,INTERFACE\ICONS\inv_elemental_eternal_water
19080,INTERFACE\ICONS\inv_elemental_mote_air01
19081,INTERFACE\ICONS\inv_elemental_mote_earth01
19082,INTERFACE\ICONS\inv_elemental_mote_fire01
19083,INTERFACE\ICONS\inv_elemental_mote_life01
19084,INTERFACE\ICONS\inv_elemental_mote_mana
19085,INTERFACE\ICONS\inv_elemental_mote_nether
19086,INTERFACE\ICONS\inv_elemental_mote_shadow01
19087,INTERFACE\ICONS\inv_elemental_mote_water01
19088,INTERFACE\ICONS\inv_elemental_primal_air
19089,INTERFACE\ICONS\inv_elemental_primal_earth
19090,INTERFACE\ICONS\inv_elemental_primal_fire
19091,INTERFACE\ICONS\inv_elemental_primal_life
19092,INTERFACE\ICONS\inv_elemental_primal_mana
19093,INTERFACE\ICONS\inv_elemental_primal_nether
19094,INTERFACE\ICONS\inv_elemental_primal_shadow
19095,INTERFACE\ICONS\inv_elemental_primal_water
19096,INTERFACE\ICONS\inv_elemental_spiritofharmony_1
19097,INTERFACE\ICONS\inv_elemental_spiritofharmony_2
19098,INTERFACE\ICONS\inv_elitegrypghonmountproudmoore
19099,INTERFACE\ICONS\inv_elitegrypghonmountstormsong
19100,INTERFACE\ICONS\inv_elitegrypghonmountwaycrest
19101,INTERFACE\ICONS\inv_ember
19102,INTERFACE\ICONS\inv_emberweavebandage1
19103,INTERFACE\ICONS\inv_emberweavebandage2
19104,INTERFACE\ICONS\inv_ember_fel
19105,INTERFACE\ICONS\inv_ember_green
19106,INTERFACE\ICONS\inv_enchanting_70_arkhana
19107,INTERFACE\ICONS\inv_enchanting_70_chaosshard
19108,INTERFACE\ICONS\inv_enchanting_70_leylightcrystal
19109,INTERFACE\ICONS\inv_enchanting_70_pet_cauldron
19110,INTERFACE\ICONS\inv_enchanting_70_pet_pen
19111,INTERFACE\ICONS\inv_enchanting_70_pet_torch
19112,INTERFACE\ICONS\inv_enchanting_70_toy_leyshocker
19113,INTERFACE\ICONS\inv_enchanting_80_shadowdust
19114,INTERFACE\ICONS\inv_enchanting_80_umbrashard
19115,INTERFACE\ICONS\inv_enchanting_80_veiledcrystal
19116,INTERFACE\ICONS\inv_enchanting_815_drustrod
19117,INTERFACE\ICONS\inv_enchanting_815_drustwand
19118,INTERFACE\ICONS\inv_enchanting_craftedreagent_bar
19119,INTERFACE\ICONS\inv_enchanting_craftedreagent_cloth
19120,INTERFACE\ICONS\inv_enchanting_craftedreagent_leather
19121,INTERFACE\ICONS\inv_enchanting_crystal
19122,INTERFACE\ICONS\inv_enchanting_dust
19123,INTERFACE\ICONS\inv_enchanting_modifiedcraftingreagent_blue
19124,INTERFACE\ICONS\inv_enchanting_modifiedcraftingreagent_green
19125,INTERFACE\ICONS\inv_enchanting_modifiedcraftingreagent_indigo
19126,INTERFACE\ICONS\inv_enchanting_modifiedcraftingreagent_orange
19127,INTERFACE\ICONS\inv_enchanting_modifiedcraftingreagent_pink
19128,INTERFACE\ICONS\inv_enchanting_modifiedcraftingreagent_red
19129,INTERFACE\ICONS\inv_enchanting_modifiedcraftingreagent_white
19130,INTERFACE\ICONS\inv_enchanting_modifiedcraftingreagent_yellow
19131,INTERFACE\ICONS\inv_enchanting_shard
19132,INTERFACE\ICONS\inv_enchanting_wod_crystal
19133,INTERFACE\ICONS\inv_enchanting_wod_crystal2
19134,INTERFACE\ICONS\inv_enchanting_wod_crystal3
19135,INTERFACE\ICONS\inv_enchanting_wod_crystal4
19136,INTERFACE\ICONS\inv_enchanting_wod_crystalbundle
19137,INTERFACE\ICONS\inv_enchanting_wod_crystalshard
19138,INTERFACE\ICONS\inv_enchanting_wod_crystalshard2
19139,INTERFACE\ICONS\inv_enchanting_wod_crystalshard3
19140,INTERFACE\ICONS\inv_enchanting_wod_crystalshard4
19141,INTERFACE\ICONS\inv_enchanting_wod_dust
19142,INTERFACE\ICONS\inv_enchanting_wod_dust2
19143,INTERFACE\ICONS\inv_enchanting_wod_dust3
19144,INTERFACE\ICONS\inv_enchanting_wod_dust4
19145,INTERFACE\ICONS\inv_enchanting_wod_essence
19146,INTERFACE\ICONS\inv_enchanting_wod_essence2
19147,INTERFACE\ICONS\inv_enchanting_wod_essence3
19148,INTERFACE\ICONS\inv_enchanting_wod_essence4
19149,INTERFACE\ICONS\inv_enchant_abysscrystal
19150,INTERFACE\ICONS\inv_enchant_alchemistcauldron
19151,INTERFACE\ICONS\inv_enchant_alchemycatalyst
19152,INTERFACE\ICONS\inv_enchant_crescentoil
19153,INTERFACE\ICONS\inv_enchant_disenchant
19154,INTERFACE\ICONS\inv_enchant_dreamshard_01
19155,INTERFACE\ICONS\inv_enchant_dreamshard_02
19156,INTERFACE\ICONS\inv_enchant_dust
19157,INTERFACE\ICONS\inv_enchant_dustarcane
19158,INTERFACE\ICONS\inv_enchant_dustdream
19159,INTERFACE\ICONS\inv_enchant_dustillusion
19160,INTERFACE\ICONS\inv_enchant_dustsoul
19161,INTERFACE\ICONS\inv_enchant_dustspirit
19162,INTERFACE\ICONS\inv_enchant_duststrange
19163,INTERFACE\ICONS\inv_enchant_dustvision
19164,INTERFACE\ICONS\inv_enchant_essencearcanelarge
19165,INTERFACE\ICONS\inv_enchant_essencearcanesmall
19166,INTERFACE\ICONS\inv_enchant_essenceastrallarge
19167,INTERFACE\ICONS\inv_enchant_essenceastralsmall
19168,INTERFACE\ICONS\inv_enchant_essencecosmicgreater
19169,INTERFACE\ICONS\inv_enchant_essencecosmiclesser
19170,INTERFACE\ICONS\inv_enchant_essenceeternallarge
19171,INTERFACE\ICONS\inv_enchant_essenceeternalsmall
19172,INTERFACE\ICONS\inv_enchant_essencemagiclarge
19173,INTERFACE\ICONS\inv_enchant_essencemagicsmall
19174,INTERFACE\ICONS\inv_enchant_essencemysticallarge
19175,INTERFACE\ICONS\inv_enchant_essencemysticalsmall
19176,INTERFACE\ICONS\inv_enchant_essencenetherlarge
19177,INTERFACE\ICONS\inv_enchant_essencenethersmall
19178,INTERFACE\ICONS\inv_enchant_formulaepic_01
19179,INTERFACE\ICONS\inv_enchant_formulagood_01
19180,INTERFACE\ICONS\inv_enchant_formulasuperior_01
19181,INTERFACE\ICONS\inv_enchant_metamorphiccrystal
19182,INTERFACE\ICONS\inv_enchant_optionalreagent_01
19183,INTERFACE\ICONS\inv_enchant_optionalreagent_02
19184,INTERFACE\ICONS\inv_enchant_philostone_lv1
19185,INTERFACE\ICONS\inv_enchant_philostone_lv2
19186,INTERFACE\ICONS\inv_enchant_prismaticsphere
19187,INTERFACE\ICONS\inv_enchant_shaperessence
19188,INTERFACE\ICONS\inv_enchant_shardbrilliantlarge
19189,INTERFACE\ICONS\inv_enchant_shardbrilliantsmall
19190,INTERFACE\ICONS\inv_enchant_shardgleamingsmall
19191,INTERFACE\ICONS\inv_enchant_shardglimmeringlarge
19192,INTERFACE\ICONS\inv_enchant_shardglimmeringsmall
19193,INTERFACE\ICONS\inv_enchant_shardglowinglarge
19194,INTERFACE\ICONS\inv_enchant_shardglowingsmall
19195,INTERFACE\ICONS\inv_enchant_shardnexuslarge
19196,INTERFACE\ICONS\inv_enchant_shardprismaticlarge
19197,INTERFACE\ICONS\inv_enchant_shardprismaticsmall
19198,INTERFACE\ICONS\inv_enchant_shardradientlarge
19199,INTERFACE\ICONS\inv_enchant_shardradientsmall
19200,INTERFACE\ICONS\inv_enchant_shardsha
19201,INTERFACE\ICONS\inv_enchant_shardshadowfrostlarge
19202,INTERFACE\ICONS\inv_enchant_voidcrystal
19203,INTERFACE\ICONS\inv_enchant_voidsphere
19204,INTERFACE\ICONS\inv_encrypted05
19205,INTERFACE\ICONS\inv_encrypted06
19206,INTERFACE\ICONS\inv_encrypted08
19207,INTERFACE\ICONS\inv_encrypted09
19208,INTERFACE\ICONS\inv_encrypted12
19209,INTERFACE\ICONS\inv_encrypted13
19210,INTERFACE\ICONS\inv_encrypted14
19211,INTERFACE\ICONS\inv_encrypted15
19212,INTERFACE\ICONS\inv_encrypted16
19213,INTERFACE\ICONS\inv_encrypted17
19214,INTERFACE\ICONS\inv_encrypted18
19215,INTERFACE\ICONS\inv_encrypted19
19216,INTERFACE\ICONS\inv_encrypted20
19217,INTERFACE\ICONS\inv_encrypted21
19218,INTERFACE\ICONS\inv_encrypted22
19219,INTERFACE\ICONS\inv_engineering_815_uberspanner
19220,INTERFACE\ICONS\inv_engineering_90_ardenwealdgrenade_blue
19221,INTERFACE\ICONS\inv_engineering_90_ardenwealdgrenade_yellow
19222,INTERFACE\ICONS\inv_engineering_90_blackhole
19223,INTERFACE\ICONS\inv_engineering_90_bola
19224,INTERFACE\ICONS\inv_engineering_90_bolts
19225,INTERFACE\ICONS\inv_engineering_90_boots
19226,INTERFACE\ICONS\inv_engineering_90_electrifiedether
19227,INTERFACE\ICONS\inv_engineering_90_gear
19228,INTERFACE\ICONS\inv_engineering_90_ghosttrap
19229,INTERFACE\ICONS\inv_engineering_90_gizmo
19230,INTERFACE\ICONS\inv_engineering_90_gunpowder
19231,INTERFACE\ICONS\inv_engineering_90_lightningbox
19232,INTERFACE\ICONS\inv_engineering_90_math
19233,INTERFACE\ICONS\inv_engineering_90_mine
19234,INTERFACE\ICONS\inv_engineering_90_remote
19235,INTERFACE\ICONS\inv_engineering_90_scope_blue
19236,INTERFACE\ICONS\inv_engineering_90_scope_green
19237,INTERFACE\ICONS\inv_engineering_90_toolbox_black
19238,INTERFACE\ICONS\inv_engineering_90_toolbox_blue
19239,INTERFACE\ICONS\inv_engineering_90_toolbox_green
19240,INTERFACE\ICONS\inv_engineering_90_toolbox_orange
19241,INTERFACE\ICONS\inv_engineering_90_toolbox_purple
19242,INTERFACE\ICONS\inv_engineering_90_toolbox_red
19243,INTERFACE\ICONS\inv_engineering_90_toolbox_teal
19244,INTERFACE\ICONS\inv_engineering_90_toolbox_yellow
19245,INTERFACE\ICONS\inv_engineering_90_wormholegenerator
19246,INTERFACE\ICONS\inv_engineering_autohammer
19247,INTERFACE\ICONS\inv_engineering_blingtronscircuitdesigntutorial
19248,INTERFACE\ICONS\inv_engineering_deployablebulletdispenser
19249,INTERFACE\ICONS\inv_engineering_failure detection pylon
19250,INTERFACE\ICONS\inv_engineering_gravitationalreductionslippers
19251,INTERFACE\ICONS\inv_engineering_gunpack
19252,INTERFACE\ICONS\inv_engineering_gunpowdercharge
19253,INTERFACE\ICONS\inv_engineering_gunshoes
19254,INTERFACE\ICONS\inv_engineering_intradalaranwormholegenerator
19255,INTERFACE\ICONS\inv_engineering_leystone buoy
19256,INTERFACE\ICONS\inv_engineering_loosetrigger
19257,INTERFACE\ICONS\inv_engineering_mechabond imprint matrix
19258,INTERFACE\ICONS\inv_engineering_optionalreagent_01
19259,INTERFACE\ICONS\inv_engineering_optionalreagent_02
19260,INTERFACE\ICONS\inv_engineering_oversizedblastingcap
19261,INTERFACE\ICONS\inv_engineering_pumpactionbandagegun
19262,INTERFACE\ICONS\inv_engineering_reavesbattery
19263,INTERFACE\ICONS\inv_engineering_reavesmodule
19264,INTERFACE\ICONS\inv_engineering_snipingscope
19265,INTERFACE\ICONS\inv_engineering_sonicenvironmentenhancer
19266,INTERFACE\ICONS\inv_engineering_triggerpet
19267,INTERFACE\ICONS\inv_engineering_trueironbarrel
19268,INTERFACE\ICONS\inv_eng_bombfire
19269,INTERFACE\ICONS\inv_eng_bombicestun
19270,INTERFACE\ICONS\inv_eng_bombpoison
19271,INTERFACE\ICONS\inv_eng_bombpolymorph
19272,INTERFACE\ICONS\inv_eng_bombroot
19273,INTERFACE\ICONS\inv_eng_bombsleep
19274,INTERFACE\ICONS\inv_eng_bombslow
19275,INTERFACE\ICONS\inv_eng_bombstonestun
19276,INTERFACE\ICONS\inv_eng_bottledelements
19277,INTERFACE\ICONS\inv_eng_chemicalblastingcap
19278,INTERFACE\ICONS\inv_eng_clockworkegg
19279,INTERFACE\ICONS\inv_eng_crate
19280,INTERFACE\ICONS\inv_eng_crate2
19281,INTERFACE\ICONS\inv_eng_crowsnestscope
19282,INTERFACE\ICONS\inv_eng_deployableattirerearranger
19283,INTERFACE\ICONS\inv_eng_electroshockmountmotivator
19284,INTERFACE\ICONS\inv_eng_frostlacedammunition
19285,INTERFACE\ICONS\inv_eng_gearspringparts
19286,INTERFACE\ICONS\inv_eng_gizmo1
19287,INTERFACE\ICONS\inv_eng_gizmo2
19288,INTERFACE\ICONS\inv_eng_gizmo3
19289,INTERFACE\ICONS\inv_eng_holographichorrorprojector
19290,INTERFACE\ICONS\inv_eng_incendiaryammunition
19291,INTERFACE\ICONS\inv_eng_interdimensionalcompanionrepository
19292,INTERFACE\ICONS\inv_eng_magicalintrusiondampener
19293,INTERFACE\ICONS\inv_eng_mechanicalboomerang
19294,INTERFACE\ICONS\inv_eng_mechanicalboomerang2
19295,INTERFACE\ICONS\inv_eng_metalblingronear
19296,INTERFACE\ICONS\inv_eng_miniaturizedplasmashield
19297,INTERFACE\ICONS\inv_eng_monalitescopeofalacrity
19298,INTERFACE\ICONS\inv_eng_personalspaceamplifier
19299,INTERFACE\ICONS\inv_eng_puresteelbolts
19300,INTERFACE\ICONS\inv_eng_superchargedengine
19301,INTERFACE\ICONS\inv_eng_unstabletemporaltimeshifter
19302,INTERFACE\ICONS\inv_eng_xa1000surfaceskimmer
19303,INTERFACE\ICONS\inv_epicguildtabard
19304,INTERFACE\ICONS\inv_essenceofwintergrasp
19305,INTERFACE\ICONS\inv_explorergyrocopter
19306,INTERFACE\ICONS\inv_expulsom
19307,INTERFACE\ICONS\inv_eyeballclam_blue
19308,INTERFACE\ICONS\inv_eyeballclam_gray
19309,INTERFACE\ICONS\inv_eyeballclam_green
19310,INTERFACE\ICONS\inv_eyeballclam_purple
19311,INTERFACE\ICONS\inv_eyeballclam_red
19312,INTERFACE\ICONS\inv_eyeballclam_white
19313,INTERFACE\ICONS\inv_eyeballjellyfish
19314,INTERFACE\ICONS\inv_eyeballjellyfishmount
19315,INTERFACE\ICONS\inv_eyeofnzothpet
19316,INTERFACE\ICONS\inv_fabric_celestial_cloth
19317,INTERFACE\ICONS\inv_fabric_ebonweave
19318,INTERFACE\ICONS\inv_fabric_felcloth_ebon
19319,INTERFACE\ICONS\inv_fabric_felrag
19320,INTERFACE\ICONS\inv_fabric_frostweave_bolt
19321,INTERFACE\ICONS\inv_fabric_frostweave_imbuedbolt
19322,INTERFACE\ICONS\inv_fabric_imperialsilk
19323,INTERFACE\ICONS\inv_fabric_linen_01
19324,INTERFACE\ICONS\inv_fabric_linen_02
19325,INTERFACE\ICONS\inv_fabric_linen_03
19326,INTERFACE\ICONS\inv_fabric_mageweave_01
19327,INTERFACE\ICONS\inv_fabric_mageweave_02
19328,INTERFACE\ICONS\inv_fabric_mageweave_03
19329,INTERFACE\ICONS\inv_fabric_moonrag_01
19330,INTERFACE\ICONS\inv_fabric_moonrag_02
19331,INTERFACE\ICONS\inv_fabric_moonrag_primal
19332,INTERFACE\ICONS\inv_fabric_moonshroud
19333,INTERFACE\ICONS\inv_fabric_netherweave
19334,INTERFACE\ICONS\inv_fabric_netherweave_bolt
19335,INTERFACE\ICONS\inv_fabric_netherweave_bolt_imbued
19336,INTERFACE\ICONS\inv_fabric_purplefire_01
19337,INTERFACE\ICONS\inv_fabric_purplefire_02
19338,INTERFACE\ICONS\inv_fabric_purple_01
19339,INTERFACE\ICONS\inv_fabric_purple_02
19340,INTERFACE\ICONS\inv_fabric_seaweave
19341,INTERFACE\ICONS\inv_fabric_silk_01
19342,INTERFACE\ICONS\inv_fabric_silk_02
19343,INTERFACE\ICONS\inv_fabric_silk_03
19344,INTERFACE\ICONS\inv_fabric_soulcloth
19345,INTERFACE\ICONS\inv_fabric_soulcloth_bolt
19346,INTERFACE\ICONS\inv_fabric_spellfire
19347,INTERFACE\ICONS\inv_fabric_spellweave
19348,INTERFACE\ICONS\inv_fabric_windwool
19349,INTERFACE\ICONS\inv_fabric_windwool_bolt
19350,INTERFACE\ICONS\inv_fabric_windwool_bolt_imbued
19351,INTERFACE\ICONS\inv_fabric_wool_01
19352,INTERFACE\ICONS\inv_fabric_wool_02
19353,INTERFACE\ICONS\inv_fabric_wool_03
19354,INTERFACE\ICONS\inv_faction_83_rajani
19355,INTERFACE\ICONS\inv_faction_83_uldumaccord
19356,INTERFACE\ICONS\inv_faction_akoan
19357,INTERFACE\ICONS\inv_faction_alliancewareffort
19358,INTERFACE\ICONS\inv_faction_alliancewareffort_round
19359,INTERFACE\ICONS\inv_faction_alliancewarfront_round_darkirondwarf
19360,INTERFACE\ICONS\inv_faction_alliancewarfront_round_lightforgeddraenei
19361,INTERFACE\ICONS\inv_faction_alliancewarfront_round_voidelf
19362,INTERFACE\ICONS\inv_faction_championsofazeroth
19363,INTERFACE\ICONS\inv_faction_championsofazeroth_round
19364,INTERFACE\ICONS\inv_faction_hordewareffort
19365,INTERFACE\ICONS\inv_faction_hordewareffort_round
19366,INTERFACE\ICONS\inv_faction_hordewarfront_round_highmountaintauren
19367,INTERFACE\ICONS\inv_faction_hordewarfront_round_magharorc
19368,INTERFACE\ICONS\inv_faction_hordewarfront_round_nightborne
19369,INTERFACE\ICONS\inv_faction_hordewarfront_round_zandalaritroll
19370,INTERFACE\ICONS\inv_faction_orderofembers
19371,INTERFACE\ICONS\inv_faction_orderofembers_round
19372,INTERFACE\ICONS\inv_faction_proudmooreadmiralty
19373,INTERFACE\ICONS\inv_faction_proudmooreadmiralty_round
19374,INTERFACE\ICONS\inv_faction_rustbolt
19375,INTERFACE\ICONS\inv_faction_stormswake
19376,INTERFACE\ICONS\inv_faction_stormswake_round
19377,INTERFACE\ICONS\inv_faction_talanjisexpedition
19378,INTERFACE\ICONS\inv_faction_talanjisexpedition_round
19379,INTERFACE\ICONS\inv_faction_tortollanseekers
19380,INTERFACE\ICONS\inv_faction_tortollanseekers_round
19381,INTERFACE\ICONS\inv_faction_unshackled
19382,INTERFACE\ICONS\inv_faction_voldunai
19383,INTERFACE\ICONS\inv_faction_voldunai_round
19384,INTERFACE\ICONS\inv_faction_warresources
19385,INTERFACE\ICONS\inv_faction_warresources_round
19386,INTERFACE\ICONS\inv_faction_zandalariempire
19387,INTERFACE\ICONS\inv_faction_zandalariempire_round
19388,INTERFACE\ICONS\inv_faeriedragon2_orange
19389,INTERFACE\ICONS\inv_faeriedragonmount
19390,INTERFACE\ICONS\inv_falcosauregg_blue
19391,INTERFACE\ICONS\inv_falcosauregg_orange
19392,INTERFACE\ICONS\inv_falcosauregg_purple
19393,INTERFACE\ICONS\inv_falcosauregg_red
19394,INTERFACE\ICONS\inv_falcosaurosblack
19395,INTERFACE\ICONS\inv_falcosaurosgreen
19396,INTERFACE\ICONS\inv_falcosaurospet_black
19397,INTERFACE\ICONS\inv_falcosaurospet_green
19398,INTERFACE\ICONS\inv_falcosaurospet_red
19399,INTERFACE\ICONS\inv_falcosaurospet_white
19400,INTERFACE\ICONS\inv_falcosaurosred
19401,INTERFACE\ICONS\inv_falcosauroswhite
19402,INTERFACE\ICONS\inv_farm_enchantedseed
19403,INTERFACE\ICONS\inv_farm_goldenseed
19404,INTERFACE\ICONS\inv_farm_herbseed
19405,INTERFACE\ICONS\inv_farm_kypariteseed
19406,INTERFACE\ICONS\inv_farm_leatherseed
19407,INTERFACE\ICONS\inv_farm_pumpkinseed
19408,INTERFACE\ICONS\inv_farm_pumpkinseed_blue
19409,INTERFACE\ICONS\inv_farm_pumpkinseed_green
19410,INTERFACE\ICONS\inv_farm_pumpkinseed_purple
19411,INTERFACE\ICONS\inv_farm_pumpkinseed_red
19412,INTERFACE\ICONS\inv_farm_pumpkinseed_yellow
19413,INTERFACE\ICONS\inv_farm_seedofharmony
19414,INTERFACE\ICONS\inv_farm_seedofharmony2
19415,INTERFACE\ICONS\inv_farm_soybeanseed
19416,INTERFACE\ICONS\inv_farm_supergro
19417,INTERFACE\ICONS\inv_farm_turnipseedga
19418,INTERFACE\ICONS\inv_farm_windshearcactus
19419,INTERFACE\ICONS\inv_feasel_blue
19420,INTERFACE\ICONS\inv_feasel_fel
19421,INTERFACE\ICONS\inv_feasel_purple
19422,INTERFACE\ICONS\inv_feasel_white
19423,INTERFACE\ICONS\inv_feasel_yellow
19424,INTERFACE\ICONS\inv_feather_01
19425,INTERFACE\ICONS\inv_feather_02
19426,INTERFACE\ICONS\inv_feather_03
19427,INTERFACE\ICONS\inv_feather_04
19428,INTERFACE\ICONS\inv_feather_05
19429,INTERFACE\ICONS\inv_feather_06
19430,INTERFACE\ICONS\inv_feather_07
19431,INTERFACE\ICONS\inv_feather_08
19432,INTERFACE\ICONS\inv_feather_09
19433,INTERFACE\ICONS\inv_feather_10
19434,INTERFACE\ICONS\inv_feather_11
19435,INTERFACE\ICONS\inv_feather_12
19436,INTERFACE\ICONS\inv_feather_13
19437,INTERFACE\ICONS\inv_feather_14
19438,INTERFACE\ICONS\inv_feather_15
19439,INTERFACE\ICONS\inv_feather_16
19440,INTERFACE\ICONS\inv_felbarrage
19441,INTERFACE\ICONS\inv_felbatmount
19442,INTERFACE\ICONS\inv_felbatmountdh
19443,INTERFACE\ICONS\inv_felbatmountforsaken
19444,INTERFACE\ICONS\inv_feldreadravenmount
19445,INTERFACE\ICONS\inv_felhound3_shadow_fire
19446,INTERFACE\ICONS\inv_felhound3_shadow_mount
19447,INTERFACE\ICONS\inv_fellessergronnmount
19448,INTERFACE\ICONS\inv_fellessergronnmount_dark
19449,INTERFACE\ICONS\inv_fellessergronnmount_pale
19450,INTERFACE\ICONS\inv_felslate
19451,INTERFACE\ICONS\inv_felstalkermount
19452,INTERFACE\ICONS\inv_felstalker_pet
19453,INTERFACE\ICONS\inv_ferret_dark
19454,INTERFACE\ICONS\inv_ferret_light
19455,INTERFACE\ICONS\inv_ferret_stripeddark
19456,INTERFACE\ICONS\inv_ferret_stripedlight
19457,INTERFACE\ICONS\inv_firearm_1h_dragonraid_d_01
19458,INTERFACE\ICONS\inv_firearm_2h_artifactlegion_d_01
19459,INTERFACE\ICONS\inv_firearm_2h_artifactlegion_d_02
19460,INTERFACE\ICONS\inv_firearm_2h_artifactlegion_d_03
19461,INTERFACE\ICONS\inv_firearm_2h_artifactlegion_d_04
19462,INTERFACE\ICONS\inv_firearm_2h_artifactlegion_d_05
19463,INTERFACE\ICONS\inv_firearm_2h_battledungeon_c_01
19464,INTERFACE\ICONS\inv_firearm_2h_draenorhonors2_c_01
19465,INTERFACE\ICONS\inv_firearm_2h_dragondungeon_c_01
19466,INTERFACE\ICONS\inv_firearm_2h_dragonpvp_d_01
19467,INTERFACE\ICONS\inv_firearm_2h_dragonquest_b_01
19468,INTERFACE\ICONS\inv_firearm_2h_engineering_c_01_blue
19469,INTERFACE\ICONS\inv_firearm_2h_engineering_c_01_orange
19470,INTERFACE\ICONS\inv_firearm_2h_felfireraid_d_01
19471,INTERFACE\ICONS\inv_firearm_2h_maldraxxus_d_01
19472,INTERFACE\ICONS\inv_firearm_2h_mawraid_d_01
19473,INTERFACE\ICONS\inv_firearm_2h_mechagnome_c_01
19474,INTERFACE\ICONS\inv_firearm_2h_nazmirraid_d_01
19475,INTERFACE\ICONS\inv_firearm_2h_nzothraid_d_01
19476,INTERFACE\ICONS\inv_firearm_2h_progenitorraid_d_01
19477,INTERFACE\ICONS\inv_firearm_2h_revendrethquest_b_01
19478,INTERFACE\ICONS\inv_firearm_2h_rifle_430future_c_01
19479,INTERFACE\ICONS\inv_firearm_2h_rifle_archaeology_d_01
19480,INTERFACE\ICONS\inv_firearm_2h_rifle_bwdraid_d_01
19481,INTERFACE\ICONS\inv_firearm_2h_rifle_cataclysm_b_01
19482,INTERFACE\ICONS\inv_firearm_2h_rifle_cataclysm_b_02
19483,INTERFACE\ICONS\inv_firearm_2h_rifle_cataclysm_c_01
19484,INTERFACE\ICONS\inv_firearm_2h_rifle_deathwingraid_d_01
19485,INTERFACE\ICONS\inv_firearm_2h_rifle_draenorchallenge_d_01
19486,INTERFACE\ICONS\inv_firearm_2h_rifle_draenorcrafted_d_01_a_alliance
19487,INTERFACE\ICONS\inv_firearm_2h_rifle_draenorcrafted_d_01_a_horde
19488,INTERFACE\ICONS\inv_firearm_2h_rifle_draenorcrafted_d_01_b_alliance
19489,INTERFACE\ICONS\inv_firearm_2h_rifle_draenorcrafted_d_01_b_horde
19490,INTERFACE\ICONS\inv_firearm_2h_rifle_draenorcrafted_d_01_c_alliance
19491,INTERFACE\ICONS\inv_firearm_2h_rifle_draenorcrafted_d_01_c_horde
19492,INTERFACE\ICONS\inv_firearm_2h_rifle_draenordungeon_c_01
19493,INTERFACE\ICONS\inv_firearm_2h_rifle_draenorhonor_c_01
19494,INTERFACE\ICONS\inv_firearm_2h_rifle_draenorquest95_b_01
19495,INTERFACE\ICONS\inv_firearm_2h_rifle_draenorquest_b_01
19496,INTERFACE\ICONS\inv_firearm_2h_rifle_draenorraid_d_01
19497,INTERFACE\ICONS\inv_firearm_2h_rifle_kultirasquest_b_01
19498,INTERFACE\ICONS\inv_firearm_2h_rifle_nazmirraid_d_01
19499,INTERFACE\ICONS\inv_firearm_2h_rifle_orgrimmarraid_d_01
19500,INTERFACE\ICONS\inv_firearm_2h_rifle_pandaraid_d_01
19501,INTERFACE\ICONS\inv_firearm_2h_rifle_pandaraid_d_02
19502,INTERFACE\ICONS\inv_firearm_2h_rifle_pandariaquest_b_01
19503,INTERFACE\ICONS\inv_firearm_2h_rifle_pandung_c_01
19504,INTERFACE\ICONS\inv_firearm_2h_rifle_pvp410_c_01
19505,INTERFACE\ICONS\inv_firearm_2h_rifle_pvpcataclysms3_c_01
19506,INTERFACE\ICONS\inv_firearm_2h_rifle_pvpdraenors1_d_01
19507,INTERFACE\ICONS\inv_firearm_2h_rifle_pvpdraenors2_d_01
19508,INTERFACE\ICONS\inv_firearm_2h_rifle_pvppandarias1_c_01
19509,INTERFACE\ICONS\inv_firearm_2h_rifle_pvppandarias3_c_01
19510,INTERFACE\ICONS\inv_firearm_2h_rifle_thunderisleraid_d_01
